"Date","Open","High","Low","Close","Volume","Adj_Close"
2021-03-31,1683.69995117188,1713.80004882812,1676.5,1713.80004882812,762,1713.80004882812
2021-04-01,1706.80004882812,1728.80004882812,1706.40002441406,1726.5,720,1726.5
2021-04-05,1727.90002441406,1729.69995117188,1721.90002441406,1727,275,1727
2021-04-06,1726.90002441406,1744.80004882812,1726.90002441406,1741.5,890,1741.5
2021-04-07,1742.69995117188,1742.69995117188,1733.69995117188,1740.09997558594,557,1740.09997558594
2021-04-08,1736,1758,1734.59997558594,1756.80004882812,1298,1756.80004882812
2021-04-09,1750.80004882812,1750.80004882812,1733.30004882812,1743.30004882812,484,1743.30004882812
2021-04-12,1740.80004882812,1740.80004882812,1726.69995117188,1731.19995117188,40,1731.19995117188
2021-04-13,1733.80004882812,1746.90002441406,1722.09997558594,1746.19995117188,367,1746.19995117188
2021-04-14,1741.30004882812,1745.90002441406,1732.69995117188,1734.90002441406,1037,1734.90002441406
2021-04-15,1740.09997558594,1767.90002441406,1740.09997558594,1765.40002441406,368,1765.40002441406
2021-04-16,1770.40002441406,1779.5,1770.09997558594,1779,625,1779
2021-04-19,1782.09997558594,1788.5,1769.40002441406,1769.40002441406,144,1769.40002441406
2021-04-20,1769.30004882812,1777.30004882812,1765.5,1777.30004882812,1464,1777.30004882812
2021-04-21,1783,1794.09997558594,1777.69995117188,1792.30004882812,250,1792.30004882812
2021-04-22,1794.19995117188,1794.19995117188,1779.5,1781.19995117188,159,1781.19995117188
2021-04-23,1786.09997558594,1794.5,1772,1777,332,1777
2021-04-26,1778,1779.69995117188,1770.80004882812,1779.19995117188,549,1779.19995117188
2021-04-27,1780,1782,1777.69995117188,1778,117,1778
2021-04-28,1768.19995117188,1774,1764.59997558594,1773.19995117188,756,1773.19995117188
2021-04-29,1781,1789,1758.59997558594,1768.09997558594,196,1768.09997558594
2021-04-30,1771.80004882812,1771.80004882812,1763.90002441406,1767.30004882812,18,1767.30004882812
2021-05-03,1788.5,1793,1788.5,1791.40002441406,18,1791.40002441406
2021-05-04,1788.19995117188,1788.5,1774.80004882812,1775.80004882812,182,1775.80004882812
2021-05-05,1781.5,1784.09997558594,1779.19995117188,1784.09997558594,57,1784.09997558594
2021-05-06,1788.90002441406,1815.5,1787.59997558594,1815.5,13,1815.5
2021-05-07,1842.90002441406,1842.90002441406,1831.09997558594,1831.09997558594,2,1831.09997558594
2021-05-10,1835.59997558594,1845.59997558594,1835.40002441406,1837.5,13,1837.5
2021-05-11,1837.19995117188,1838.09997558594,1831.59997558594,1835.90002441406,420,1835.90002441406
2021-05-12,1825.19995117188,1825.19995117188,1821.69995117188,1822.59997558594,3,1822.59997558594
2021-05-13,1814.69995117188,1826.80004882812,1814.09997558594,1823.80004882812,100,1823.80004882812
2021-05-14,1824.5,1842.90002441406,1824.5,1837.90002441406,41,1837.90002441406
2021-05-17,1849.90002441406,1867.5,1847.19995117188,1867.5,13,1867.5
2021-05-18,1870.5,1870.5,1867.80004882812,1867.80004882812,3,1867.80004882812
2021-05-19,1866.40002441406,1884.90002441406,1863.59997558594,1881.30004882812,348,1881.30004882812
2021-05-20,1865.5,1885,1864.80004882812,1881.80004882812,85,1881.80004882812
2021-05-21,1872.09997558594,1876.69995117188,1872.09997558594,1876.69995117188,5,1876.69995117188
2021-05-24,1882.09997558594,1884.59997558594,1882.09997558594,1884.59997558594,39,1884.59997558594
2021-05-25,1882.5,1898.09997558594,1882.5,1898.09997558594,56,1898.09997558594
2021-05-26,1901.30004882812,1901.30004882812,1901.30004882812,1901.30004882812,170526,1901.30004882812
2021-05-27,1896.80004882812,1903.90002441406,1888.19995117188,1895.69995117188,35794,1895.69995117188
2021-05-28,1897.5,1905.40002441406,1881.90002441406,1902.5,2415,1902.5
2021-06-01,1905.09997558594,1916.19995117188,1892.80004882812,1902.90002441406,640,1902.90002441406
2021-06-02,1899.19995117188,1908.80004882812,1896,1907.5,1267,1907.5
2021-06-03,1908.80004882812,1908.80004882812,1865,1871.19995117188,1021,1871.19995117188
2021-06-04,1869.30004882812,1895.5,1854,1889.80004882812,367,1889.80004882812
2021-06-07,1890.5,1899.69995117188,1883.19995117188,1896.80004882812,87,1896.80004882812
2021-06-08,1896.5,1902.90002441406,1890,1892.19995117188,930,1892.19995117188
2021-06-09,1894.90002441406,1897.69995117188,1889.19995117188,1893.19995117188,148,1893.19995117188
2021-06-10,1887.69995117188,1899.80004882812,1871.5,1894.19995117188,186,1894.19995117188
2021-06-11,1900.90002441406,1902.30004882812,1875.19995117188,1877.40002441406,349,1877.40002441406
2021-06-14,1866.19995117188,1866.59997558594,1846.5,1864,41,1864
2021-06-15,1866.40002441406,1867.19995117188,1854.40002441406,1854.5,78,1854.5
2021-06-16,1859.40002441406,1860.09997558594,1809.19995117188,1859.5,117,1859.5
2021-06-17,1811.80004882812,1823.30004882812,1769.59997558594,1773.80004882812,1135,1773.80004882812
2021-06-18,1775.69995117188,1792.40002441406,1767.90002441406,1767.90002441406,354,1767.90002441406
2021-06-21,1768.80004882812,1785.19995117188,1766.80004882812,1781.80004882812,38,1781.80004882812
2021-06-22,1783.40002441406,1786.90002441406,1775.90002441406,1776.30004882812,101,1776.30004882812
2021-06-23,1780.69995117188,1793.19995117188,1780.59997558594,1782.30004882812,136,1782.30004882812
2021-06-24,1778.90002441406,1786.40002441406,1775.59997558594,1775.59997558594,78,1775.59997558594
2021-06-25,1777.69995117188,1788,1775.19995117188,1776.59997558594,35,1776.59997558594
2021-06-28,1779.59997558594,1779.59997558594,1779.59997558594,1779.59997558594,888,1779.59997558594
2021-06-29,1776.80004882812,1777.09997558594,1752.09997558594,1762.80004882812,419,1762.80004882812
2021-06-30,1761.09997558594,1770.80004882812,1759.19995117188,1770.80004882812,51,1770.80004882812
2021-07-01,1775.69995117188,1781.19995117188,1768.80004882812,1775.90002441406,44,1775.90002441406
2021-07-02,1778.69995117188,1787.90002441406,1778.30004882812,1782.59997558594,23,1782.59997558594
2021-07-06,1786.69995117188,1809.80004882812,1786.69995117188,1793.5,332,1793.5
2021-07-07,1798.69995117188,1808.40002441406,1797.19995117188,1801.5,244,1801.5
2021-07-08,1797,1818.5,1797,1799.59997558594,148,1799.59997558594
2021-07-09,1803.59997558594,1810.09997558594,1798.80004882812,1810,218,1810
2021-07-12,1802.59997558594,1805.5,1799.5,1805.5,147,1805.5
2021-07-13,1808.09997558594,1812,1800.59997558594,1809.40002441406,78,1809.40002441406
2021-07-14,1813.09997558594,1829,1813.09997558594,1824.30004882812,707,1824.30004882812
2021-07-15,1831.59997558594,1833,1823.40002441406,1828.40002441406,99,1828.40002441406
2021-07-16,1830.09997558594,1831.40002441406,1814.5,1814.5,78,1814.5
2021-07-19,1803.30004882812,1813.40002441406,1803.30004882812,1808.69995117188,33,1808.69995117188
2021-07-20,1812.90002441406,1824,1810.90002441406,1810.90002441406,128,1810.90002441406
2021-07-21,1807,1807,1800,1802.90002441406,135,1802.90002441406
2021-07-22,1793.59997558594,1805,1793.59997558594,1805,2,1805
2021-07-23,1800,1801.40002441406,1800,1801.40002441406,1,1801.40002441406
2021-07-26,1802.5,1802.5,1797.19995117188,1798.69995117188,17,1798.69995117188
2021-07-27,1803.69995117188,1803.69995117188,1799.5,1799.5,1,1799.5
2021-07-28,1799.5,1799.5,1799.5,1799.5,209783,1799.5
2021-07-29,1806.59997558594,1832.59997558594,1806.09997558594,1831.19995117188,30496,1831.19995117188
2021-07-30,1828,1830.5,1808.90002441406,1812.59997558594,3100,1812.59997558594
2021-08-02,1812.40002441406,1818.69995117188,1804.80004882812,1818.09997558594,1334,1818.09997558594
2021-08-03,1812.30004882812,1813.5,1806,1810.09997558594,3341,1810.09997558594
2021-08-04,1809.30004882812,1831.30004882812,1806.30004882812,1810.5,2860,1810.5
2021-08-05,1810.80004882812,1813.69995117188,1796,1805.09997558594,588,1805.09997558594
2021-08-06,1799.80004882812,1800.09997558594,1758.40002441406,1760,859,1760
2021-08-09,1753.5,1753.80004882812,1692.59997558594,1723.40002441406,1621,1723.40002441406
2021-08-10,1728.59997558594,1735.19995117188,1720.09997558594,1728.80004882812,1363,1728.80004882812
2021-08-11,1727.30004882812,1752.19995117188,1727.30004882812,1750.40002441406,542,1750.40002441406
2021-08-12,1749.69995117188,1752.40002441406,1745.5,1749,739,1749
2021-08-13,1758.30004882812,1777.30004882812,1757.40002441406,1775.19995117188,436,1775.19995117188
2021-08-16,1776.90002441406,1787.80004882812,1771.90002441406,1786.90002441406,219,1786.90002441406
2021-08-17,1787.69995117188,1794.19995117188,1780,1785,200,1785
2021-08-18,1787.80004882812,1791.5,1779,1781.59997558594,263,1781.59997558594
2021-08-19,1780,1789.30004882812,1775.5,1780.19995117188,245,1780.19995117188
2021-08-20,1784.09997558594,1787.5,1778.19995117188,1781,235,1781
2021-08-23,1776.80004882812,1804.80004882812,1776.80004882812,1803.19995117188,32,1803.19995117188
2021-08-24,1801,1805.59997558594,1801,1805.59997558594,22,1805.59997558594
2021-08-25,1792,1792.90002441406,1784,1788.19995117188,812,1788.19995117188
2021-08-26,1787.40002441406,1792.19995117188,1781,1792.19995117188,61,1792.19995117188
2021-08-27,1803.40002441406,1816.59997558594,1803.09997558594,1816.59997558594,1219,1816.59997558594
2021-08-30,1818.19995117188,1820.30004882812,1807.80004882812,1809,684,1809
2021-08-31,1815.90002441406,1815.90002441406,1801.09997558594,1815,82,1815
2021-09-01,1813.5,1815.90002441406,1809.5,1813.09997558594,114,1813.09997558594
2021-09-02,1813.19995117188,1813.90002441406,1806.80004882812,1808.69995117188,26,1808.69995117188
2021-09-03,1820.90002441406,1833.90002441406,1818.90002441406,1830.90002441406,53,1830.90002441406
2021-09-07,1825.69995117188,1825.69995117188,1792.69995117188,1795.90002441406,48,1795.90002441406
2021-09-08,1781.69995117188,1790.69995117188,1781.69995117188,1790.69995117188,69,1790.69995117188
2021-09-09,1798.69995117188,1798.69995117188,1787.90002441406,1797.40002441406,49,1797.40002441406
2021-09-10,1789.59997558594,1789.59997558594,1789.59997558594,1789.59997558594,0,1789.59997558594
2021-09-13,1789.80004882812,1796,1784,1792,533,1792
2021-09-14,1791.40002441406,1806.19995117188,1783,1804.69995117188,764,1804.69995117188
2021-09-15,1803.69995117188,1803.69995117188,1792.40002441406,1792.40002441406,59,1792.40002441406
2021-09-16,1792.90002441406,1792.90002441406,1743.90002441406,1754.59997558594,1645,1754.59997558594
2021-09-17,1758.80004882812,1763,1749.40002441406,1749.40002441406,581,1749.40002441406
2021-09-20,1751.80004882812,1761.80004882812,1750.90002441406,1761.80004882812,185,1761.80004882812
2021-09-21,1762.19995117188,1776,1759,1776,106,1776
2021-09-22,1776.69995117188,1784.30004882812,1767,1776.69995117188,17,1776.69995117188
2021-09-23,1766.80004882812,1766.80004882812,1738.19995117188,1747.69995117188,31,1747.69995117188
2021-09-24,1749.69995117188,1749.69995117188,1745,1749.69995117188,76,1749.69995117188
2021-09-27,1751.69995117188,1754.40002441406,1747.5,1750,808,1750
2021-09-28,1739.59997558594,1741.69995117188,1726.80004882812,1735.80004882812,15748,1735.80004882812
2021-09-29,1732.40002441406,1744.09997558594,1721.40002441406,1721.5,6634,1721.5
2021-09-30,1725.5,1760.30004882812,1724.5,1755.30004882812,997,1755.30004882812
2021-10-01,1754.30004882812,1762.59997558594,1748.5,1757,2220,1757
2021-10-04,1764.5,1768.90002441406,1749.5,1766.19995117188,417,1766.19995117188
2021-10-05,1764.30004882812,1764.30004882812,1749,1759.59997558594,98,1759.59997558594
2021-10-06,1759.30004882812,1762.90002441406,1744.69995117188,1760.5,56,1760.5
2021-10-07,1762.40002441406,1762.40002441406,1752.80004882812,1757.90002441406,336,1757.90002441406
2021-10-08,1757,1780,1754.19995117188,1756.30004882812,254,1756.30004882812
2021-10-11,1756.59997558594,1757.80004882812,1752.19995117188,1754.59997558594,128,1754.59997558594
2021-10-12,1751.90002441406,1768,1749.80004882812,1758.30004882812,139,1758.30004882812
2021-10-13,1760.80004882812,1794.5,1760.80004882812,1793.69995117188,150,1793.69995117188
2021-10-14,1792.19995117188,1799.90002441406,1792,1796.69995117188,337,1796.69995117188
2021-10-15,1794.5,1795.40002441406,1766.59997558594,1767.19995117188,874,1767.19995117188
2021-10-18,1761.59997558594,1770.09997558594,1759.5,1764.80004882812,266,1764.80004882812
2021-10-19,1777.59997558594,1785,1767.5,1769.69995117188,51,1769.69995117188
2021-10-20,1774.59997558594,1785.59997558594,1774,1784.09997558594,127,1784.09997558594
2021-10-21,1782,1785.69995117188,1781,1781.19995117188,146,1781.19995117188
2021-10-22,1787.09997558594,1806.90002441406,1784,1795.5,532,1795.5
2021-10-25,1794.30004882812,1809,1794,1806,140,1806
2021-10-26,1808.80004882812,1808.80004882812,1788.59997558594,1792.69995117188,359,1792.69995117188
2021-10-27,1791.5,1798.09997558594,1791.5,1797.90002441406,543,1797.90002441406
2021-10-28,1795.5,1807.30004882812,1795.5,1801.59997558594,452,1801.59997558594
2021-10-29,1793.09997558594,1797,1774.59997558594,1783,583,1783
2021-11-01,1787.5,1795.09997558594,1786.69995117188,1795.09997558594,142,1795.09997558594
2021-11-02,1790.5,1795.5,1787.69995117188,1788.69995117188,213,1788.69995117188
2021-11-03,1768,1768,1761.80004882812,1763.59997558594,108,1763.59997558594
2021-11-04,1776.59997558594,1798.19995117188,1776.19995117188,1793,103,1793
2021-11-05,1794.90002441406,1817.09997558594,1794.90002441406,1816.40002441406,239,1816.40002441406
2021-11-08,1817,1827.40002441406,1816.90002441406,1827.40002441406,261,1827.40002441406
2021-11-09,1826.09997558594,1832.69995117188,1820.69995117188,1830.19995117188,170,1830.19995117188
2021-11-10,1825.80004882812,1865,1824.90002441406,1847.59997558594,795,1847.59997558594
2021-11-11,1853.90002441406,1866.5,1853.90002441406,1863.19995117188,292,1863.19995117188
2021-11-12,1860.80004882812,1867.90002441406,1847.59997558594,1867.90002441406,210,1867.90002441406
2021-11-15,1864.5,1866.90002441406,1864.5,1866.09997558594,87,1866.09997558594
2021-11-16,1853.59997558594,1853.59997558594,1853.59997558594,1853.59997558594,1,1853.59997558594
2021-11-17,1862.59997558594,1869.69995117188,1862.59997558594,1869.69995117188,2,1869.69995117188
2021-11-18,1861,1861,1861,1861,9,1861
2021-11-19,1851.19995117188,1851.19995117188,1851.19995117188,1851.19995117188,21,1851.19995117188
2021-11-22,1841.59997558594,1841.59997558594,1805.69995117188,1806,14,1806
2021-11-23,1795.5,1795.5,1783.5,1783.5,264,1783.5
2021-11-24,1793,1793,1781.40002441406,1784.09997558594,188,1784.09997558594
2021-11-26,1791.09997558594,1791.40002441406,1785.30004882812,1785.30004882812,186800,1785.30004882812
2021-11-29,1791.69995117188,1798.90002441406,1779.09997558594,1782.30004882812,26926,1782.30004882812
2021-11-30,1783.90002441406,1808.09997558594,1768.69995117188,1773.59997558594,4903,1773.59997558594
2021-12-01,1774.80004882812,1790.5,1772.30004882812,1781.59997558594,1128,1781.59997558594
2021-12-02,1780.90002441406,1780.90002441406,1760.59997558594,1760.69995117188,1557,1760.69995117188
2021-12-03,1767.5,1785.09997558594,1766.5,1782,694,1782
2021-12-06,1780.19995117188,1783,1777.19995117188,1777.5,381,1777.5
2021-12-07,1779.5,1786.09997558594,1772.30004882812,1782.59997558594,308,1782.59997558594
2021-12-08,1789.90002441406,1789.90002441406,1779,1783.40002441406,1383,1783.40002441406
2021-12-09,1783.5,1783.5,1771.80004882812,1774.59997558594,455,1774.59997558594
2021-12-10,1773.80004882812,1785.40002441406,1769.09997558594,1782.90002441406,545,1782.90002441406
2021-12-13,1784.40002441406,1787.09997558594,1783.80004882812,1786.30004882812,206,1786.30004882812
2021-12-14,1787,1787,1769,1770.40002441406,322,1770.40002441406
2021-12-15,1767.40002441406,1778.69995117188,1753.90002441406,1762.59997558594,283,1762.59997558594
2021-12-16,1781,1798.09997558594,1781,1796.59997558594,21,1796.59997558594
2021-12-17,1804,1812.90002441406,1803.80004882812,1803.80004882812,654,1803.80004882812
2021-12-20,1796.80004882812,1799.80004882812,1792,1793.69995117188,226,1793.69995117188
2021-12-21,1791.40002441406,1796.5,1787.90002441406,1787.90002441406,575,1787.90002441406
2021-12-22,1786,1805.19995117188,1785.5,1801.59997558594,567,1801.59997558594
2021-12-23,1806,1811.19995117188,1800.80004882812,1811.19995117188,193,1811.19995117188
2021-12-27,1810,1812.09997558594,1807,1808.09997558594,150,1808.09997558594
2021-12-28,1812,1818,1805.5,1810.19995117188,146,1810.19995117188
2021-12-29,1803.19995117188,1805.09997558594,1791.40002441406,1805.09997558594,623,1805.09997558594
2021-12-30,1801.69995117188,1816,1796,1812.69995117188,306,1812.69995117188
2021-12-31,1825.09997558594,1827.80004882812,1821.40002441406,1827.5,80,1827.5
2022-01-03,1830.09997558594,1830.09997558594,1798.80004882812,1799.40002441406,116,1799.40002441406
2022-01-04,1800.5,1815.30004882812,1800,1814,38,1814
2022-01-05,1813.09997558594,1824.59997558594,1813.09997558594,1824.59997558594,8,1824.59997558594
2022-01-06,1787.09997558594,1791.30004882812,1787.09997558594,1788.69995117188,30,1788.69995117188
2022-01-07,1791.80004882812,1797,1784.40002441406,1797,17,1797
2022-01-10,1794.90002441406,1798.69995117188,1790.40002441406,1798.40002441406,534,1798.40002441406
2022-01-11,1803.90002441406,1822.5,1803,1818.59997558594,743,1818.59997558594
2022-01-12,1819,1827.19995117188,1816.90002441406,1827.19995117188,1547,1827.19995117188
2022-01-13,1819.80004882812,1823,1815.40002441406,1821.19995117188,40,1821.19995117188
2022-01-14,1821.5,1822,1816.5,1816.5,816,1816.5
2022-01-18,1816.80004882812,1820.09997558594,1812.30004882812,1812.30004882812,900,1812.30004882812
2022-01-19,1817.40002441406,1843.09997558594,1817.40002441406,1843.09997558594,4,1843.09997558594
2022-01-20,1840.59997558594,1843,1838.19995117188,1842.5,20,1842.5
2022-01-21,1838,1842.40002441406,1828.90002441406,1831.80004882812,19,1831.80004882812
2022-01-24,1837.90002441406,1842.09997558594,1837.90002441406,1841.69995117188,8,1841.69995117188
2022-01-25,1843,1852.69995117188,1842,1852.69995117188,11,1852.69995117188
2022-01-26,1829.90002441406,1829.90002441406,1829.90002441406,1829.90002441406,55,1829.90002441406
2022-01-27,1793.30004882812,1793.30004882812,1793.30004882812,1793.30004882812,196036,1793.30004882812
2022-01-28,1797.5,1798.40002441406,1778.80004882812,1784.90002441406,28521,1784.90002441406
2022-01-31,1788.5,1798.5,1785.09997558594,1795,1735,1795
2022-02-01,1797.19995117188,1806.09997558594,1797.09997558594,1800.30004882812,223,1800.30004882812
2022-02-02,1797.80004882812,1810.09997558594,1795.09997558594,1809.19995117188,1690,1809.19995117188
2022-02-03,1805.80004882812,1808.09997558594,1787.90002441406,1803,466,1803
2022-02-04,1806,1813.69995117188,1792.5,1806.59997558594,571,1806.59997558594
2022-02-07,1812.19995117188,1821.30004882812,1809.09997558594,1820.59997558594,601,1820.59997558594
2022-02-08,1818.90002441406,1827.59997558594,1815,1826.59997558594,108,1826.59997558594
2022-02-09,1825.40002441406,1835.19995117188,1825.30004882812,1835.19995117188,683,1835.19995117188
2022-02-10,1833.30004882812,1842.09997558594,1820.80004882812,1836.19995117188,365,1836.19995117188
2022-02-11,1822,1864.80004882812,1822,1840.80004882812,181,1840.80004882812
2022-02-14,1861.80004882812,1870.59997558594,1854.59997558594,1868,79,1868
2022-02-15,1872.59997558594,1879.69995117188,1847.40002441406,1854.80004882812,86,1854.80004882812
2022-02-16,1858.69995117188,1870.19995117188,1856.30004882812,1870.19995117188,34,1870.19995117188
2022-02-17,1876.30004882812,1900.69995117188,1876.19995117188,1900.69995117188,393,1900.69995117188
2022-02-18,1899.40002441406,1899.40002441406,1890.69995117188,1898.59997558594,51,1898.59997558594
2022-02-22,1908.09997558594,1912,1890.80004882812,1906.09997558594,173,1906.09997558594
2022-02-23,1896.59997558594,1910.59997558594,1895.69995117188,1909.19995117188,73,1909.19995117188
2022-02-24,1911.90002441406,1972.5,1911.69995117188,1925.09997558594,2706,1925.09997558594
2022-02-25,1906.90002441406,1920,1883.59997558594,1886.5,586,1886.5
2022-02-28,1928.30004882812,1928.40002441406,1894.19995117188,1899.40002441406,390,1899.40002441406
2022-03-01,1908.30004882812,1942.40002441406,1903.80004882812,1942.40002441406,547,1942.40002441406
2022-03-02,1945.59997558594,1948.19995117188,1919.80004882812,1920.90002441406,109,1920.90002441406
2022-03-03,1930.5,1940.30004882812,1924.80004882812,1934.40002441406,122,1934.40002441406
2022-03-04,1937,1970.90002441406,1935.59997558594,1965.09997558594,47,1965.09997558594
2022-03-07,1989,2001.09997558594,1963,1993.90002441406,2516,1993.90002441406
2022-03-08,1999.40002441406,2072,1998,2040.09997558594,1813,2040.09997558594
2022-03-09,2053.60009765625,2063,1980.80004882812,1985.90002441406,1022,1985.90002441406
2022-03-10,1978.09997558594,2010.5,1978.09997558594,1998.09997558594,670,1998.09997558594
2022-03-11,1985,1996,1959.90002441406,1982.69995117188,865,1982.69995117188
2022-03-14,1976.5,1977.69995117188,1959.59997558594,1959.59997558594,145,1959.59997558594
2022-03-15,1939.80004882812,1939.90002441406,1910.69995117188,1928.5,71,1928.5
2022-03-16,1922.40002441406,1922.40002441406,1907.19995117188,1908,104,1908
2022-03-17,1933.90002441406,1947.19995117188,1933.90002441406,1942.09997558594,39,1942.09997558594
2022-03-18,1934.5,1939.30004882812,1928.19995117188,1928.19995117188,28,1928.19995117188
2022-03-21,1925.40002441406,1928.59997558594,1925,1928.59997558594,5,1928.59997558594
2022-03-22,1920.69995117188,1920.69995117188,1920.69995117188,1920.69995117188,26,1920.69995117188
2022-03-23,1936.59997558594,1936.59997558594,1936.59997558594,1936.59997558594,204,1936.59997558594
2022-03-24,1963.59997558594,1964,1961.59997558594,1961.59997558594,8,1961.59997558594
2022-03-25,1953.80004882812,1953.80004882812,1953.80004882812,1953.80004882812,83,1953.80004882812
2022-03-28,1932.59997558594,1939.59997558594,1932.59997558594,1939.59997558594,7,1939.59997558594
2022-03-29,1893.5,1912,1893.5,1912,128051,1912
2022-03-30,1918.40002441406,1937,1914.5,1933.5,17765,1933.5
2022-03-31,1933.5,1949.90002441406,1919.09997558594,1949.19995117188,3617,1949.19995117188
2022-04-01,1935,1938,1917,1919.09997558594,1016,1919.09997558594
2022-04-04,1921.19995117188,1936.09997558594,1915.59997558594,1929.19995117188,371,1929.19995117188
2022-04-05,1927.09997558594,1943.5,1918.40002441406,1922.90002441406,412,1922.90002441406
2022-04-06,1916.69995117188,1931.80004882812,1916.69995117188,1918.40002441406,138,1918.40002441406
2022-04-07,1919.5,1934.80004882812,1919.5,1933.80004882812,311,1933.80004882812
2022-04-08,1928.80004882812,1947.69995117188,1928.80004882812,1941.59997558594,153,1941.59997558594
2022-04-11,1946.59997558594,1968.40002441406,1941.80004882812,1944.30004882812,163,1944.30004882812
2022-04-12,1952.5,1977.09997558594,1950.59997558594,1972.09997558594,246,1972.09997558594
2022-04-13,1969.5,1981,1969.5,1981,204,1981
2022-04-14,1977.19995117188,1978.69995117188,1963,1970.90002441406,101,1970.90002441406
2022-04-18,1973.40002441406,1997.09997558594,1972.80004882812,1982.90002441406,196,1982.90002441406
2022-04-19,1973.80004882812,1978.30004882812,1945.69995117188,1955.69995117188,130,1955.69995117188
2022-04-20,1945.5,1953.59997558594,1945.5,1952.30004882812,621,1952.30004882812
2022-04-21,1942.5,1944.90002441406,1942.5,1944.90002441406,4,1944.90002441406
2022-04-22,1949.59997558594,1950.40002441406,1930.19995117188,1931,178,1931
2022-04-25,1925,1925,1889.30004882812,1893.19995117188,748,1893.19995117188
2022-04-26,1900.5,1909.09997558594,1894,1901.40002441406,302,1901.40002441406
2022-04-27,1897.80004882812,1900.59997558594,1882.19995117188,1885.90002441406,1786,1885.90002441406
2022-04-28,1883.80004882812,1893,1872.90002441406,1888.69995117188,513,1888.69995117188
2022-04-29,1902.69995117188,1918.19995117188,1902.40002441406,1909.30004882812,132,1909.30004882812
2022-05-02,1896.69995117188,1896.80004882812,1853,1861.80004882812,385,1861.80004882812
2022-05-03,1868.80004882812,1868.80004882812,1868.80004882812,1868.80004882812,466,1868.80004882812
2022-05-04,1867,1867,1867,1867,1,1867
2022-05-05,1897,1904.30004882812,1874,1874,80,1874
2022-05-06,1874.69995117188,1890.30004882812,1871.5,1881.19995117188,214,1881.19995117188
2022-05-09,1866.59997558594,1867.5,1854,1857.09997558594,304,1857.09997558594
2022-05-10,1839.90002441406,1839.90002441406,1839.90002441406,1839.90002441406,1540,1839.90002441406
2022-05-11,1841.5,1852.59997558594,1841,1852.59997558594,892,1852.59997558594
2022-05-12,1849.80004882812,1851.90002441406,1822.19995117188,1823.80004882812,153,1823.80004882812
2022-05-13,1825,1825,1807.40002441406,1807.40002441406,335,1807.40002441406
2022-05-16,1790.5,1813.5,1787,1813.5,34,1813.5
2022-05-17,1824.90002441406,1828.59997558594,1816.69995117188,1818.19995117188,121,1818.19995117188
2022-05-18,1815,1819.69995117188,1805,1815.90002441406,311,1815.90002441406
2022-05-19,1810.90002441406,1841.19995117188,1810.69995117188,1841.19995117188,138,1841.19995117188
2022-05-20,1839.09997558594,1841.80004882812,1836.30004882812,1841.80004882812,110,1841.80004882812
2022-05-23,1846.30004882812,1863,1845.80004882812,1847.80004882812,216,1847.80004882812
2022-05-24,1852.5,1867,1852.5,1865.09997558594,33,1865.09997558594
2022-05-25,1846.19995117188,1846.19995117188,1846.19995117188,1846.19995117188,0,1846.19995117188
2022-05-26,1840.40002441406,1847.40002441406,1840.40002441406,1847.40002441406,123355,1847.40002441406
2022-05-27,1848.30004882812,1860.69995117188,1845.90002441406,1851.30004882812,30091,1851.30004882812
2022-05-31,1850.30004882812,1862.09997558594,1832.80004882812,1842.69995117188,4073,1842.69995117188
2022-06-01,1831,1847.90002441406,1825.30004882812,1843.30004882812,1623,1843.30004882812
2022-06-02,1845.40002441406,1868.69995117188,1842.09997558594,1866.5,551,1866.5
2022-06-03,1867.59997558594,1871.80004882812,1845.40002441406,1845.40002441406,53,1845.40002441406
2022-06-06,1849,1854.09997558594,1839.19995117188,1839.19995117188,142,1839.19995117188
2022-06-07,1836.90002441406,1851.59997558594,1835,1847.5,1168,1847.5
2022-06-08,1844.80004882812,1855,1844.40002441406,1851.90002441406,218,1851.90002441406
2022-06-09,1846.09997558594,1850.09997558594,1837.90002441406,1848.80004882812,159,1848.80004882812
2022-06-10,1842.69995117188,1875.59997558594,1823.90002441406,1871.5,1490,1871.5
2022-06-13,1873.80004882812,1873.80004882812,1818.69995117188,1828,127,1828
2022-06-14,1825,1825.5,1805.30004882812,1809.5,536,1809.5
2022-06-15,1814.09997558594,1839,1810.80004882812,1815.30004882812,108,1815.30004882812
2022-06-16,1819.19995117188,1850.59997558594,1814.90002441406,1845.69995117188,136,1845.69995117188
2022-06-17,1853.69995117188,1853.69995117188,1833.59997558594,1835.59997558594,170,1835.59997558594
2022-06-21,1835.30004882812,1838.59997558594,1830.09997558594,1834.59997558594,216,1834.59997558594
2022-06-22,1829.5,1842.69995117188,1821.59997558594,1834.30004882812,115,1834.30004882812
2022-06-23,1835.5,1841.19995117188,1825.69995117188,1825.69995117188,9,1825.69995117188
2022-06-24,1820.5,1826.5,1815.80004882812,1826.5,61,1826.5
2022-06-27,1830.5,1830.69995117188,1819.90002441406,1820.90002441406,77,1820.90002441406
2022-06-28,1824.19995117188,1826,1817.5,1817.5,391,1817.5
2022-06-29,1818.30004882812,1830.30004882812,1812.80004882812,1813.69995117188,173,1813.69995117188
2022-06-30,1809.59997558594,1817.30004882812,1801,1804.09997558594,328,1804.09997558594
2022-07-01,1795.5,1806.09997558594,1791.59997558594,1798.90002441406,77,1798.90002441406
